Unnamed: 0,Sno,candidate_name,age,constituency,party,education_details,education,criminal_cases,total_assets,assets_description,liabilities_description,total_liabilities,url,constituency_id,candidate_id,Election_Type,party_id,en,hi
807,475,Lalu Prasad Yadav,45,MARHAURA,Rashtriya Jansambhavna Party,"Intermediate from Pandit Jawaharlal Nehru College, Marhaura in 1997, Matric from Khedan Prasad High School, Silhouri, Marhaura in 1995",12th Pass,0,1360000,13 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=2,101,2,General,8,done,done
808,103,Ankit Kumar,26,MARHAURA,IND,"Inter from Thakur Om Praksh Singh U.M.Bhi. Pakadi Dih, Saran, Matric from Islamia High School with Inter College",12th Pass,0,1643278,16 Lacs,73 Thou,73000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=636,101,636,General,1,done,done
809,731,Purushottam Kumar,38,MARHAURA,Rashtriya Sab Janshakti Party,"Graduate Scince from Cochin University Science and Technology in 2020, Intermediate from Pandit Jawahar Lal Neharu College, Madras in 2004",Graduate,2,7490000,74 Lacs,14 Lacs,1400000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1603,101,1603,General,81,done,done
810,951,Sandev Kumar Ray,31,MARHAURA,IND,"Graduate  in 2013 from Jaiprakash University Chapra, Prithvi Chand Science College Chapra, Intermediate in 2010 from Ganga Singh College Chapra Saran",Graduate,0,2522267,25 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=10,101,10,General,1,done,done
811,406,Jitendra Kumar Rai,46,MARHAURA,RJD,"Graduate from Lok College Hafizpur(J.P.U.) in 1998, Inter from Rajendra College in 1994, Matric from Y.K.High School, Khodai, Bagh in 1992",Graduate,5,44726450,4 Crore,1 Crore,16554000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=259,101,259,General,11,done,done
812,16,Abhishek Ranjan,29,MARHAURA,IND,B.Com from J.P. university Chapra,Graduate,0,60000,60 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=741,101,741,General,1,done,done
813,636,Naveen Kumar Singh Alias Abhay Singh,54,MARHAURA,Jan Suraaj Party,"Graduate from Baba Saheb Bhimrao Ambedkar University, Muzaffarpur in 1993",Graduate,1,101681821,10 Crore,3 Crore,30850021.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=742,101,742,General,4,done,done
814,488,Madhubala Giri,51,MARHAURA,The Plurals Party,"Post Graduate from Andhra University, Vishakhapatnam in 2003, Graduate Science from B.Bhi.K. College Vishakhapatnam Andhra University in 1993",Post Graduate,0,24550517,2 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1604,101,1604,General,20,done,done
815,825,Ram Ekwal Ravidas,72,MASAURHI (SC),IND,Non Matric,8th Pass,0,7580906,75 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1606,67,1606,General,1,done,done
816,520,Manoj Kumar,51,MASAURHI (SC),BSP,Literate,Literate,0,1925000,19 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1610,67,1610,General,5,done,done
817,121,Arun Manjhi,53,MASAURHI (SC),JD(U),"Matric from HIgh School Nargada, Bihar Board in 1987",10th Pass,0,10943000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=147,67,147,General,10,done,done
818,1244,Vijendra Paswan,68,MASAURHI (SC),IND,"I.A. from S.M.D. College, Punpun, Patna in 1971",12th Pass,0,596000,5 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1608,67,1608,General,1,done,done
819,913,Rekha Devi,54,MASAURHI (SC),RJD,7th Pass from M.School Narouli Patna,5th Pass,4,24935703,2 Crore,36 Thou,36250.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=639,67,639,General,11,done,done
820,1112,Sri Kant Kumar,46,MASAURHI (SC),IND,Inter from A.P. College Nadaul in 1998,12th Pass,0,121250,1 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1605,67,1605,General,1,done,done
821,899,Ravi Prakash,47,MASAURHI (SC),IND,"Inter from Bihar School Examination Board, Pannu Lal Singh College in 1996",12th Pass,0,6847100,68 Lacs,50 Thou,50000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1609,67,1609,General,1,done,done
822,788,Rajeshwar Manjhi,53,MASAURHI (SC),Jan Suraaj Party,Literate,Literate,1,1936200,19 Lacs,9 Lacs,900000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1607,67,1607,General,4,done,done
823,383,Jagat Paswan,57,MASAURHI (SC),IND,Matric Pass from Daroga Ram High School in 1987,10th Pass,0,715350,7 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=210,67,210,General,1,done,done
824,113,Arun Kumar,80,MATIHANI,Jan Suraaj Party,"MD From Patna Medical College, Patna, Year-1979 &amp; MBBS From Patna Medical College, Patna, Year-1975",Post Graduate,1,98872265,9 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=211,20,211,General,4,done,done
825,628,Narendra Kumar Singh Alias Bogo Singh,59,MATIHANI,RJD,"Intermediate from Ganesh Dutt College, Begusarai, BIEC in 1984",12th Pass,7,112582870,11 Crore,71 Lacs,7190179.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=642,20,642,General,11,done,done
826,1248,Vikash Kumar,28,MATIHANI,IND,"10th Pass from Harihar Mahto High School, Amari Chhaurahi in 2013",10th Pass,0,2589576,25 Lacs,1 Lacs,172000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=740,20,740,General,1,done,done
827,805,Rakesh Kumar,37,MATIHANI,IND,Graduate from IGNOU in 2013,Graduate,0,4958700,49 Lacs,1 Lacs,100000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=738,20,738,General,1,done,done
828,760,Raj Kumar Singh,56,MATIHANI,JD(U),"Graduation from Ramjas College, Delhi in 1987-90",Graduate,0,167520419,16 Crore,50 Lacs,5000000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=641,20,641,General,10,done,done
829,259,Devanand Raut,49,MATIHANI,Samata Party,Intermediate of Arts from B.I.E.C. Patna in 1994,12th Pass,0,269020,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=640,20,640,General,43,done,done
830,1066,Shiv Kumar Yadav,38,MINAPUR,SUCI(C),"Graduate from B R B College, Samstipur in 2018-2021",Graduate,0,2023,2 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=6,138,6,General,25,done,done
831,407,Jitendra Prasad,52,MINAPUR,Rashtriya Jansambhavna Party,Matric BSEB 1988 2nd Division,10th Pass,0,226000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=76,138,76,General,8,done,done
832,768,Rajeev Kumar Alias Munna Yadav,58,MINAPUR,RJD,Inter From Ram Manohar Lohiya College Muzaffarpur In 1986,12th Pass,4,33375573,3 Crore,22 Lacs,2223931.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=736,138,736,General,11,done,done
833,253,Deenanath Prasad,37,MINAPUR,IND,Literate,Literate,1,5991000,59 Lacs,2 Lacs,250000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=737,138,737,General,1,done,done
834,282,Dharmvir Kumar Sharma,30,MINAPUR,Jagrook Janta Party,Intermediat from Y.K.J.M. College Tariyani In 2022,12th Pass,0,164373,1 Lacs,15 Lacs,1567000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1612,138,1612,General,14,done,done
835,1188,Tej Narayan Sahni,55,MINAPUR,Jan Suraaj Party,Graduate from Mahamaya Technical University Noida,Graduate,1,16600000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=212,138,212,General,4,done,done
836,985,Sanjiv Chaudhri,34,MINAPUR,IND,"intermediate From YBK Inter College, Manipur In Year 2010",12th Pass,3,32225663,3 Crore,32 Lacs,3240000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=734,138,734,General,1,done,done
837,993,Santosh Kumar,34,MINAPUR,IND,Inter fromm Commercial Inter College Muzaffarpur In 2010,12th Pass,0,4855660,48 Lacs,29 Lacs,2900000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=644,138,644,General,1,done,done
838,454,Kumar Pushpendra,26,MINAPUR,BSP,"Graduate From Ranchi College, Ranchi In 2019",Graduate,0,290000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1611,138,1611,General,5,done,done
839,25,Ajay Kumar,51,MINAPUR,JD(U),"Intermediate Science In 1995 From Sant Vinova F.B.R.R.K. College Purvi Champaran, Bihar Intermediate Examination Board Patna",12th Pass,9,23868005,2 Crore,1 Lacs,190000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=735,138,735,General,10,done,done
840,857,Ramesh Kumar,40,MINAPUR,IND,"PG+Bilish Bihar University Muzaffarpur, 2010, 2012 to 2013",Post Graduate,0,2420110,24 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=77,138,77,General,1,done,done
841,1210,Umesh Ray,59,MOHIUDDINNAGAR,AAP,"Matric From G.D. High School Vingama, BSEB Patna In 1984",10th Pass,0,720000,7 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=728,177,728,General,15,done,done
842,195,Bhushan Prasad Ray,45,MOHIUDDINNAGAR,Janta Dal Rashtravadi,Graduate From A.N.D. College Shahpur Patori In 2001,Graduate,0,4550500,45 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=302,177,302,General,97,done,done
843,28,Ajay Kumar Bulganin,62,MOHIUDDINNAGAR,Janshakti Janta Dal,"Matric From G.D.High School Bingama, BSEB, Patna In 1993",10th Pass,1,10513198,1 Crore,4 Lacs,449924.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=645,177,645,General,6,done,done
844,1283,Vishwanath Sah,51,MOHIUDDINNAGAR,IND,9th Pass B.R.B.High School Andaur Samastipur,8th Pass,0,2769480,27 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=124,177,124,General,1,done,done
845,781,Rajesh Kumar Singh,51,MOHIUDDINNAGAR,BJP,Graduate (Hons) 1995 Bhim Rao Ambedkar University Muzaffarpur,Graduate,0,36383718,3 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=727,177,727,General,0,done,done
846,8,Abhiranjan Kumar,25,MOHIUDDINNAGAR,IND,"B.Sc. Nursing (2020-2024),  Aryabhatt Gyan University, Patna",Graduate,0,3129000,31 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=732,177,732,General,1,done,done
847,794,Rajkapoor Singh,45,MOHIUDDINNAGAR,Jan Suraaj Party,"Inter  R.N. College Hajipur,  BSEB In 1997",12th Pass,1,3696000,36 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=300,177,300,General,4,done,done
848,1142,Sunil Kumar Ray,39,MOHIUDDINNAGAR,IND,"Matric,  BSEB 1995",10th Pass,3,860000,8 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=731,177,731,General,1,done,done
849,1173,Surjeet Shyamal,45,MOHIUDDINNAGAR,IND,"M.C.A.From Sikkim Manipal University In  2016, B.C.A From J.P.University Chhapra In 2015",Post Graduate,1,11232114,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=301,177,301,General,1,done,done
850,77,Amrendra Kumar Yadav,52,MOHIUDDINNAGAR,BSP,M.A. From Darbhanga University In 1994,Post Graduate,0,5650000,56 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=733,177,733,General,5,done,done
851,833,Ram Mohan Ray,31,MOHIUDDINNAGAR,Sathi Aur Aapka Faisala Party,B.A. Hons History 2014 LNMU Darbhanga,Graduate,1,3582979,35 Lacs,1 Lacs,115000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=729,177,729,General,95,done,done
852,324,Ejya Yadav,53,MOHIUDDINNAGAR,RJD,"Ph.D. From Bhupendra Narayan Mandal University Madhepura ,Bihar, M.A (English) Patna University",Doctorate,2,123071265,12 Crore,98 Lacs,9847850.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=730,177,730,General,11,done,done
853,90,Anant Kumar Singh,64,MOKAMA,JD(U),Literate,Literate,28,1006173708,100 Crore,25 Crore,259955110.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=78,116,78,General,10,done,done
854,744,Rahul Kumar,45,MOKAMA,Lokhit Adhikar Party,"I.Sc. (PCM) from Bihar Intermediate Education Council, G.D. College, Begusari in 2000",12th Pass,0,4335000,43 Lacs,8 Lacs,870000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1617,116,1617,General,98,done,done
855,514,Manju Kumari,45,MOKAMA,Panchpauniya Samaj Party,"Matric from Bihar School Examination Board Patna, Girls High School Gadhara in 1994",10th Pass,0,4214062,42 Lacs,22 Lacs,2200000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1618,116,1618,General,39,done,done
856,1247,Vikash Kumar,28,MOKAMA,IND,Diploma Mechanical Engineering,Others,0,6487000,64 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1613,116,1613,General,1,done,done
857,724,Priyadarshi Piyush,30,MOKAMA,Jan Suraaj Party,Master of Arts in Social Work (Criminology and Justice) from Tata Institute of Social Science Mumbai (TISS) in 2023,Post Graduate,0,4149250,41 Lacs,15 Lacs,1500000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1615,116,1615,General,4,done,done
858,311,Dr. Rajesh Kumar Ratnakar,48,MOKAMA,AAP,"M.A. in 2025 from Patliputra University Associate Degree in 2013, Graduate in 2018 from Patna University",Post Graduate,1,9546141,95 Lacs,10 Lacs,1057000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1614,116,1614,General,15,done,done
859,95,Anil Kumar,60,MOKAMA,IND,"Matric from High School Barouda, Munger",10th Pass,0,12805000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1616,116,1616,General,1,done,done
860,1221,Veena Devi,52,MOKAMA,RJD,"9th Pass in 1985 from Shiv Charan Bharti Sanskrit High School from Dularpur Math, Teghara",8th Pass,0,135148146,13 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=388,116,388,General,11,done,done
861,221,Brijendu Kumar Singh,49,MORWA,Hindustani Awam Manch (United),"Matric from Govt High School 1996, Computer Diploma Haldwani  Nainital  2001",10th Pass,1,87590000,8 Crore,26 Lacs,2680000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1407,111,1407,General,99,done,done
862,992,Santhosh Rai,44,MORWA,BSP,MBA from Manipal Sikkim University 2014,Post Graduate,0,1410000,14 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1405,111,1405,General,5,done,done
863,386,Jagriti,34,MORWA,Jan Suraaj Party,BDS from Magadh University Bodh Gaya Bihar  Buddha Institute of Dental science &amp; Hospital Patna 2009-13,Graduate Professional,0,12217064,1 Crore,5 Lacs,500000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=80,111,80,General,4,done,done
864,1196,Tuntun Ray,38,MORWA,AAP,Unter Graduate from  Acharya Narendra Dev College Patori 2003,12th Pass,1,200000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1403,111,1403,General,15,done,done
865,242,Chandrashekhar Rai,72,MORWA,SUCI(C),Matric from High School Saungar Morwa Samastipur  1986,10th Pass,0,5126800,51 Lacs,25 Thou,25000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=79,111,79,General,25,done,done
866,3,Abhay Kumar Singh,43,MORWA,IND,"Graduate, A.N.D. College Shahpur Patori Samastipur LNMU Darbhanga 2003",Graduate,0,53249115,5 Crore,1 Lacs,102000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1404,111,1404,General,1,done,done
867,1225,Vidya Sagar Singh Nishad,57,MORWA,JD(U),Graduate from Armed Forces Medical Service in 2009,Graduate,0,27555678,2 Crore,18 Lacs,1852500.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1406,111,1406,General,10,done,done
868,889,Ranvijay Sahu,49,MORWA,RJD,B.Sc. from College of Commerce 1998,Graduate,1,64453965,6 Crore,21 Lacs,2185511.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=389,111,389,General,11,done,done
869,878,Ranjeet Kumar,38,MORWA,Apna Kisan Party,"Graduate, (Pol. Sci ) from Baliram Bhagat College,  L.N.M.U. in 2008",Graduate,0,12900850,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=303,111,303,General,66,done,done
870,155,Avinash Kumar Vidyarthi,42,MUNGER,RJD,12th pass Bihar intermediate Education Council patna 2001,12th Pass,5,62197865,6 Crore,71 Lacs,7198306.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=391,123,391,General,11,done,done
871,444,Krishna Mandal,54,MUNGER,IND,Literate,Literate,2,1797278,17 Lacs,80 Thou,80000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=394,123,394,General,1,done,done
872,1251,Vikash Kumar Arya,47,MUNGER,SUCI(C),Intermediate (Science) Steel City College Jamshedpur,12th Pass,0,9007000,90 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=721,123,721,General,25,done,done
873,890,Ranvir Sahani,53,MUNGER,BSP,Intermediate from Bihar Intermediate Council Patna 1992,12th Pass,0,3538200,35 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=722,123,722,General,5,done,done
874,593,Monazir Hassan,68,MUNGER,All India Majlis-E-Ittehadul Muslimeen,"Ph.D. from Bihar University Muzaffarpur in 1989, M.A. from Bhagalpur University Bhagalpur in 1981",Doctorate,0,15483080,1 Crore,14 Lacs,1431500.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=724,123,724,General,61,done,done
875,811,Rakesh Kumar,26,MUNGER,IND,"Inter pass from Philip high school bariyarpur, Munger",12th Pass,0,20000,20 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=393,123,393,General,1,done,done
876,392,Jamuna Lal Srivastava,75,MUNGER,IND,Intermediate from KSS College  Lavisarai in 1969,12th Pass,0,430000,4 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1619,123,1619,General,1,done,done
877,762,Raja Keshri,35,MUNGER,IND,12th pass from Saraswati Mandir Munger 2010,12th Pass,0,210000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=390,123,390,General,1,done,done
878,453,Kumar Pranay,52,MUNGER,BJP,M.A. from Tilak Manjhi Bhagalpur University 1998,Post Graduate,9,1708195842,170 Crore,28 Lacs,2841272.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=392,123,392,General,0,done,done
879,995,Santosh Kumar Mandal,37,MUNGER,IND,Literate,Literate,2,7834000,78 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=725,123,725,General,1,done,done
880,971,Sanjay Kumar Singh,52,MUNGER,Jan Suraaj Party,"M.A. from Bhagalpur University, LLB from Bhagalpur University",Post Graduate,0,12164140,1 Crore,60 Lacs,6040000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=723,123,723,General,4,done,done
881,24,Ajay Kumar,50,MUZAFFARPUR,Bajjikanchal Vikas Party,"BA From Shyam Nandan Shay College Muzaffarpur in 1985, Intermediate From L.S. College  Muzaffarpur in 1987",12th Pass,0,750000,7 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=395,56,395,General,53,done,done
882,965,Sanjay Kumar S/O Late Nand Kishor Prasad,54,MUZAFFARPUR,IND,Intermediate From Shayam Nandan Sahay University Muzaffarpur in year 1990,12th Pass,1,4790000,47 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=396,56,396,General,1,done,done
883,1047,Shanu Kumar,30,MUZAFFARPUR,Aazad Samaj Party (Kanshi Ram),LLB From SKJ Law College Muzaffarpur in 2021,Graduate Professional,0,425000,4 Lacs,60 Thou,60000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1624,56,1624,General,29,done,done
884,87,Anand Patel,50,MUZAFFARPUR,IND,9th From Rahua Highschool,8th Pass,0,350000,3 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1626,56,1626,General,1,done,done
885,964,Sanjay Kumar S/O Jatan Rajak,29,MUZAFFARPUR,IND,Graduate Commerce from R.D.S College Muzaffarpur in 2016 &amp; IIT from Muzaffarpur in 2018,Graduate,0,9760000,97 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1634,56,1634,General,1,done,done
886,51,Aman Kumar Jha,60,MUZAFFARPUR,SUCI(C),Graduate From B.R.A. B.U. Muzaffarpur in 2007,Graduate,0,6295938,62 Lacs,50 Thou,50000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=215,56,215,General,25,done,done
887,960,Sanjay Kumar Kejriwal,53,MUZAFFARPUR,IND,Intermediate,12th Pass,1,46684079,4 Crore,3 Lacs,350000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=214,56,214,General,1,done,done
